Date,Open,High,Low,Close,Adj Close,Volume,SMA(Open) 10D,SMA(High) 10D,SMA(Low) 10D,SMA(Close) 10D,SMA(Adj Close) 10D,SMA(Volume) 10D
2020-12-31,1993.5,2011.900024,1978.599976,1985.300049,1978.93396,8667516.0,1980.5049927,1999.0450071999999,1948.4400146,1976.5700074000001,1970.2319213000003,10519007.5
2021-01-01,1988.0,1997.0,1982.0,1987.5,1981.126831,4622002.0,1980.8549927,1998.2450072,1948.9250121999999,1976.7600097999998,1970.4213134000001,10046561.7
2021-01-04,1995.099976,1998.900024,1968.0,1990.849976,1984.466064,11312992.0,1982.3549927,1997.6450072,1949.2250121999998,1976.6900025,1970.3515258,10325639.4
2021-01-05,1969.0,1983.599976,1956.0,1966.099976,1959.79541,11132803.0,1978.2549927,1993.8050047999998,1959.3000121999999,1979.3300049999998,1972.9830565,9402065.2
2021-01-06,1965.900024,1966.0,1905.150024,1914.25,1908.111694,21414270.0,1979.9449951,1994.5150024,1960.9700195,1977.0850099000004,1970.7452513,10244831.6
2021-01-07,1920.5,1945.0,1905.150024,1911.150024,1905.021729,14918406.0,1978.9949950999999,1993.8700073,1959.4200194999999,1973.8150147000001,1967.4857421000002,10836682.4
2021-01-08,1918.0,1938.400024,1912.099976,1933.699951,1927.499268,12709792.0,1976.0949950999998,1987.8300048,1956.0400147,1967.7700074,1961.4601074000002,11148803.9
2021-01-11,1938.800049,1938.800049,1892.5,1897.25,1891.16626,15371556.0,1969.3050049,1979.9100096999998,1945.7600097999998,1957.1650025,1950.8891112999997,11891187.6
2021-01-12,1903.0,1960.0,1899.900024,1957.050049,1950.774536,18996047.0,1958.7050049000002,1974.6800047999998,1937.4950073,1953.8650025,1947.5996948,12931851.6
2021-01-13,1963.550049,1974.949951,1918.449951,1938.800049,1932.58313,12284876.0,1955.5350098000004,1971.4550048,1931.7849975000001,1948.1950074000001,1941.9478881999999,13143026.0
2021-01-14,1945.0,1966.900024,1939.050049,1960.599976,1954.31311,9946818.0,1950.6850098000002,1966.9550048,1927.8300047999996,1945.7250001,1939.4858031999997,13270956.2
2021-01-15,1960.599976,1973.800049,1920.050049,1937.449951,1931.237305,9503790.0,1947.9450074000001,1964.6350097000002,1921.6350097,1940.7199952000003,1934.4968506,13759135.0
2021-01-18,1949.099976,1997.0,1923.349976,1983.949951,1977.588257,16198856.0,1943.3450074,1964.4450073,1917.1700073,1940.0299927,1933.8090699,14247721.4
2021-01-19,1994.650024,2031.0,1994.650024,2016.400024,2009.934204,14771048.0,1945.9100098,1969.1850097000001,1921.0350097000003,1945.0599975,1938.8229493000003,14611545.9
2021-01-20,2021.400024,2058.0,2001.400024,2054.699951,2048.111328,14271669.0,1951.4600098000003,1978.3850097000002,1930.6600096999998,1959.1049926,1952.8229127,13897285.8
2021-01-21,2082.0,2120.0,2075.0,2099.399902,2092.667969,18038987.0,1967.6100098000002,1995.8850097000002,1947.6450073,1977.9299803999997,1971.5875367,14209343.9
2021-01-22,2111.0,2115.350098,2035.150024,2049.600098,2043.027832,14090818.0,1986.9100098000004,2013.5800170999998,1959.9500121,1989.5199951000002,1983.1403931,14347446.5
2021-01-25,2034.949951,2034.949951,1932.0,1941.0,1934.776001,25016570.0,1996.525,2023.1950073,1963.9000121000001,1993.8949951000002,1987.5013672,15311947.9
2021-01-27,1925.0,1925.0,1888.0,1895.0,1888.923462,19553809.0,1998.725,2019.6950073,1962.7100097000002,1987.6899902,1981.3162598,15367724.1
2021-01-28,1880.150024,1923.300049,1870.0,1876.550049,1870.532715,15722291.0,1990.3849974999998,2014.5300171,1957.8650146,1981.4649901999996,1975.1112183,15711465.6
2021-01-29,1894.300049,1913.099976,1830.0,1841.949951,1836.043579,20173258.0,1985.3150024,2009.1500123,1946.9600097000002,1969.5999877000002,1963.2842652000004,16734109.6
2021-02-01,1859.400024,1905.0,1848.0,1895.300049,1889.222534,15774504.0,1975.1950072,2002.2700074,1939.7550048,1965.3849974999998,1959.0827881,17361181.0
2021-02-02,1914.25,1940.0,1854.949951,1925.800049,1919.624756,19138414.0,1971.7100096,1996.5700074000001,1932.9150022999997,1959.5700073,1953.2864379999999,17655136.8
2021-02-03,1928.300049,1952.0,1900.0,1930.650024,1924.459229,13984228.0,1965.0750121,1988.6700074,1923.4499999,1950.9950073,1944.7389405,17576454.8
2021-02-04,1924.0,1940.0,1905.0,1924.300049,1918.129517,11826848.0,1955.3350096999998,1976.8700074,1913.8099975,1937.9550170999998,1931.7407594000001,17331972.7
2021-02-05,1930.050049,1944.650024,1920.0,1923.75,1917.581299,9344470.0,1940.1400146,1959.3350097999999,1898.3099975,1920.3900269,1914.2320924000003,16462521.0
2021-02-08,1933.050049,1969.0,1929.050049,1951.449951,1945.192383,9776136.0,1922.3450194999998,1944.7,1887.7,1910.5750121999997,1904.4485474999997,16031052.8
2021-02-09,1961.949951,1989.599976,1952.300049,1956.150024,1949.877441,9047308.0,1915.0450195,1940.1650025000004,1889.7300048999998,1912.0900146,1905.9586915,14434126.6
2021-02-10,1953.75,1984.75,1927.300049,1974.300049,1967.969238,9799560.0,1917.9200195,1946.1400025000003,1893.6600098,1920.0200194999998,1913.8632691000003,13458701.7
2021-02-11,1980.0,2064.199951,1972.25,2055.699951,2049.108154,19631870.0,1927.9050171000004,1960.2299927,1903.8850097999998,1937.9350097000001,1931.720813,13849659.6
2021-02-12,2055.5,2078.0,2015.400024,2041.599976,2035.053345,14074374.0,1944.0250122000002,1976.7199950999998,1922.4250121999999,1957.9000121999998,1951.6217895999998,13239771.2
2021-02-15,2048.050049,2061.300049,2025.0,2032.599976,2026.082275,7287590.0,1962.8900147,1992.35,1940.1250121999997,1971.6300049000001,1965.3077637,12391079.8
2021-02-16,2039.75,2079.399902,2035.0,2059.5,2052.895996,9886093.0,1975.4400147000001,2006.2899901999997,1958.1300170999998,1985.0,1978.6348877,11465847.7
2021-02-17,2060.0,2095.949951,2050.600098,2083.25,2076.569824,10957388.0,1988.6100098,2020.6849852999999,1973.1900268999998,2000.2599976000001,1993.8459472000002,11163163.7
2021-02-18,2085.0,2108.399902,2059.100098,2067.699951,2061.06958,8605531.0,2004.7100097999999,2037.5249754999998,1988.6000367000001,2014.5999877999998,2008.1399535,10841032.0
2021-02-19,2057.0,2104.949951,2053.300049,2080.300049,2073.629395,10800704.0,2017.4050048999998,2053.5549682,2001.9300415999999,2030.2549927,2023.7447631,10986655.4
2021-02-22,2080.0,2089.899902,1994.949951,2008.099976,2001.660767,10985697.0,2032.1,2065.6449584,2008.5200318,2035.9199952000004,2029.3916015000002,11107611.5
2021-02-23,2048.0,2052.899902,2013.599976,2023.449951,2016.961548,11834752.0,2040.7050048999997,2071.9749509999997,2014.6500245,2042.6499878999998,2036.1000122,11386355.9
2021-02-24,2030.0,2065.25,2026.150024,2061.0,2054.391113,4987735.0,2048.3300049,2080.024951,2024.535022,2051.3199830000003,2044.7421996999997,10905173.4
2021-02-25,2076.0,2152.0,2073.0,2144.350098,2137.474121,16085897.0,2057.9300049,2088.8049559,2034.610022,2060.1849976999997,2053.5787964,10550576.1
2021-02-26,2117.0,2133.899902,2070.699951,2085.800049,2079.111816,17297575.0,2064.0800049,2094.3949461,2040.1400147,2064.6050050000003,2057.9846435,10872896.2
2021-03-01,2110.199951,2112.0,2062.5,2101.699951,2094.960693,8159670.0,2070.2949951,2099.4649412,2043.8900147,2071.5150025,2064.8724853,10960104.2
2021-03-02,2122.0,2130.0,2089.100098,2106.0,2099.246826,7915073.0,2078.5199951000004,2104.5249510000003,2049.3000245,2076.1650025,2069.5075683000005,10763002.2
2021-03-03,2121.050049,2219.899902,2107.199951,2202.100098,2195.038818,14733134.0,2084.625,2116.9199461,2054.9600098,2088.0500122999997,2081.3544677,11140576.8
2021-03-04,2180.0,2189.949951,2157.699951,2175.850098,2168.873047,9892597.0,2094.125,2125.0749509999996,2064.8199950999997,2098.8650270000003,2092.1348144,11269283.4
2021-03-05,2156.0,2211.949951,2153.050049,2178.699951,2171.713623,11773630.0,2104.025,2135.7749510000003,2074.7949951,2108.7050172,2101.9432372,11366576.0
2021-03-08,2168.5,2231.899902,2168.0,2191.100098,2184.073975,9002404.0,2112.875,2149.9749509999997,2092.1,2127.0050294,2120.184558,11168246.7
2021-03-09,2200.0,2213.800049,2146.600098,2191.050049,2184.02417,6993792.0,2128.075,2166.0649657000004,2105.4000122,2143.7650392,2136.8908202,10684150.7
2021-03-10,2207.0,2215.100098,2170.25,2181.949951,2174.953369,5316182.0,2145.775,2181.0499755,2119.8100098,2155.8600343,2148.9470458000005,10716995.4
2021-03-12,2195.0,2206.399902,2123.899902,2137.600098,2130.745605,7783173.0,2157.675,2186.4899657,2124.9,2155.1850342999996,2148.2741942000002,9886723.0
2021-03-15,2140.050049,2148.899902,2080.5,2108.899902,2102.137451,7706170.0,2159.9800049,2187.9899657,2125.8800049,2157.4950196,2150.5767577,8927582.5
2021-03-16,2114.0,2126.0,2095.5,2100.600098,2093.864258,6402757.0,2160.3600097999997,2189.3899657,2129.1800049000003,2157.3850343,2150.4671141999997,8751891.2
2021-03-17,2098.050049,2103.0,2035.099976,2055.350098,2048.759277,8865521.0,2157.9650147,2186.6899657000004,2123.7799927,2152.3200441,2145.4183593,8846936.0
2021-03-18,2072.899902,2084.800049,2001.0,2009.099976,2002.657593,9528809.0,2153.15,2173.1799803999997,2113.1599975999998,2133.0200319,2126.1802368,8326503.5
2021-03-19,1991.0,2095.850098,1982.800049,2082.0,2075.32373,19284892.0,2134.25,2163.7699951000004,2095.6700074,2123.6350221,2116.8253051,9265733.0
2021-03-22,2071.0,2074.0,2033.199951,2062.399902,2055.786621,8571196.0,2125.75,2149.975,2083.6849976,2112.0050172,2105.2326049000003,8945489.6
2021-03-23,2061.949951,2109.699951,2056.0,2087.5,2080.806152,8039865.0,2115.0949951000002,2137.7550049,2072.4849975999996,2101.6450074,2094.9058226,8849235.7
2021-03-24,2079.75,2079.75,2040.400024,2047.300049,2040.735107,7763726.0,2103.0699951,2124.35,2061.8649902,2087.2700074,2080.5769163,8926229.1
2021-03-25,2054.0,2054.0,1985.0,1991.449951,1985.064087,10153757.0,2087.7699951000004,2108.2399902,2043.3399902,2068.2200074,2061.5879881,9409986.6
2021-03-26,2012.0,2013.699951,1973.699951,1994.650024,1988.253906,9313160.0,2069.4699951000002,2088.9699951,2028.3199951,2053.925,2047.3388181999999,9562985.3
2021-03-30,2008.0,2048.899902,1991.550049,2029.300049,2022.792847,9433842.0,2056.2649902000003,2078.9699951,2019.425,2045.9650147,2039.4043578,9735752.5
2021-03-31,2018.0,2049.899902,1999.0,2003.099976,1996.676758,7499740.0,2046.6649902000001,2071.3599853,2009.775,2036.2150024999999,2029.6856078,9845450.8
2021-04-01,2018.0,2030.0,2003.150024,2021.849976,2015.366699,5410307.0,2038.6599853,2064.0599853,2006.5800048,2032.8649902999998,2026.3463500000003,9499929.4
2021-04-05,2024.949951,2025.0,1962.099976,1992.599976,1986.210449,6864856.0,2033.8649902000002,2058.0799804000003,2002.6900024000001,2031.2149903000002,2024.7016356,9233534.1
2021-04-06,2004.0,2004.949951,1969.0,1984.300049,1977.937134,6465241.0,2035.1649902000001,2048.9899656999996,2001.3099975,2021.4449952000002,2014.962976,7951569.0
2021-04-07,2000.0,2046.900024,1993.300049,2002.849976,1996.427612,11198918.0,2028.0649902,2046.2799681000001,1997.3200073,2015.4900026,2009.0270750999996,8214341.2
2021-04-08,2011.0,2022.0,1993.0,2005.349976,1998.919556,7092878.0,2022.9699950999998,2037.5099730000002,1991.0200073,2007.2750002,2000.8384154999999,8119642.5
2021-04-09,1998.449951,2006.349976,1980.0,1982.050049,1975.694336,6478482.0,2014.8399901999996,2030.1699706,1984.9800048999998,2000.7500002000002,1994.3343384,7991118.1
2021-04-12,1959.0,1961.400024,1900.25,1911.150024,1905.021729,9646031.0,2005.3399901999996,2020.9099730000003,1976.5050048999997,1992.7200075,1986.3301026000001,7940345.5
2021-04-13,1924.0,1940.599976,1917.849976,1931.800049,1925.605469,8958261.0,1996.5399901999997,2013.5999755,1970.9200074,1986.4350099999997,1980.0652589000001,7904855.6
2021-04-15,1926.300049,1961.0,1913.0,1944.300049,1938.06543,9102492.0,1988.3699950999999,2004.8099852999999,1963.0650025,1977.93501,1971.5925172,7871720.6
2021-04-16,1936.599976,1949.900024,1926.449951,1932.099976,1925.904541,7225679.0,1980.2299927,1994.8099975,1955.8099975999999,1970.83501,1964.5152955,7844314.5
2021-04-19,1904.0,1916.400024,1890.0,1901.699951,1895.601929,8527967.0,1968.8299927,1983.4499999,1944.4949952,1958.8200075,1952.5388185,8156080.5
2021-04-20,1910.5,1919.0,1890.449951,1901.150024,1895.053833,7939490.0,1957.3849976000001,1972.8499999,1937.3299927,1949.6750122999997,1943.4231568999999,8263543.9
2021-04-22,1892.25,1914.449951,1876.699951,1906.400024,1900.286987,6687573.0,1946.2099976000002,1963.7999998999999,1928.0999877999998,1941.8850097999998,1935.6581422000004,8285777.1
2021-04-23,1906.0,1918.900024,1895.349976,1904.349976,1898.243408,5459016.0,1936.8099976,1950.9999999,1918.3049805000003,1932.0350098000004,1925.8397218000002,7711786.9
2021-04-26,1920.0,1962.0,1911.5,1937.849976,1931.635986,9620785.0,1927.7099976000002,1944.9999999,1910.1549805000002,1925.2850098,1919.1113648000003,7964577.6
2021-04-27,1940.0,1997.199951,1938.25,1988.650024,1982.273193,9226547.0,1921.8650025000002,1944.0849974,1905.9799805000002,1925.9450073,1919.7692505,8239384.1
2021-04-28,1997.849976,2008.0,1980.150024,1997.300049,1990.895508,7902002.0,1925.7500001,1948.7449949999998,1913.9699829,1934.5600098,1928.3566284,8064981.2
2021-04-29,2022.900024,2044.5,2007.300049,2024.050049,2017.559692,8035915.0,1935.6400025000003,1959.1349974,1922.9149902000001,1943.7850098,1937.5520506999997,7972746.6
2021-04-30,2008.5,2036.0,1987.550049,1994.5,1988.10437,9150974.0,1943.8599976,1966.6349974,1930.3699950999999,1948.8050049,1942.5559447,7977594.8
2021-05-03,1966.0,1979.0,1943.099976,1959.050049,1952.768188,10909942.0,1946.8,1969.5449949999997,1932.0349976000002,1951.5000121999997,1945.2423094,8346021.1
2021-05-04,1950.0,1967.800049,1911.0,1916.599976,1910.454224,10083693.0,1951.4,1974.6849975,1934.1349976000001,1952.9900147,1946.7275389,8501593.7
2021-05-05,1923.349976,1938.5,1908.050049,1920.099976,1913.942993,5719649.0,1952.6849975999999,1976.6349975,1935.8950074,1954.8850099,1948.6164549,8279609.6
2021-05-06,1921.849976,1935.0,1906.599976,1931.0,1924.807983,6749281.0,1955.6449951999998,1978.6900024000001,1938.8850099,1957.3450075,1951.0685545000001,8285780.4
2021-05-07,1937.75,1955.650024,1926.0,1931.75,1925.555664,5671163.0,1958.8199952,1982.3650023999999,1941.9500122999998,1960.0850099000004,1953.7997801000001,8306995.1
2021-05-10,1939.0,1946.800049,1920.949951,1926.199951,1920.023438,6433879.0,1960.7199951999999,1980.8450073,1942.8950074,1958.9200074,1952.6385253,7988304.5
2021-05-11,1915.0,1938.550049,1910.0,1933.150024,1926.951172,6220217.0,1958.2199951999999,1974.9800171,1940.0700074000001,1953.3700073999996,1947.1063232000001,7687671.5
2021-05-12,1930.099976,1932.900024,1907.0,1913.150024,1907.015259,6081627.0,1951.4449952000002,1967.4700195,1932.7550050000002,1944.9550049000002,1938.7182982999998,7505634.0
2021-05-14,1928.050049,1942.0,1906.0,1937.300049,1931.087891,6134079.0,1941.9599976999998,1957.2200195,1922.6250001,1936.2800048999998,1930.0711182000002,7315450.4
2021-05-17,1937.300049,1963.449951,1930.400024,1960.349976,1954.063843,5479424.0,1934.8400026,1949.9650146,1916.9099976000002,1932.8650025,1926.6670655000003,6948295.4
2021-05-18,1981.0,2002.599976,1972.5,1987.949951,1981.575317,5567958.0,1936.3400026,1952.3250122000002,1919.85,1935.7549927,1929.5477784,6414097.0
2021-05-19,1980.0,2016.449951,1972.0,1997.050049,1990.64624,7530294.0,1939.3400026,1957.1900024,1925.95,1943.8,1937.56698,6158757.1
2021-05-20,1997.900024,2010.900024,1981.0,1985.400024,1979.033569,5271497.0,1946.7950074,1964.4300047999998,1933.2449950999999,1950.3300047999996,1944.0760376000003,6113941.9
2021-05-21,1992.0,2009.599976,1986.0,2002.550049,1996.128662,4977555.0,1953.8100098,1971.8900024,1941.1849975,1957.4850096999999,1951.2081054999999,5936769.3
2021-05-24,2008.0,2009.800049,1982.0,1985.650024,1979.282837,3946636.0,1960.8350097999999,1977.3050049,1946.7849975000001,1962.8750120999998,1956.5808227999999,5764316.6
2021-05-25,1996.400024,1997.0,1960.0,1963.150024,1956.85498,6821015.0,1966.5750121999997,1982.325,1950.6900024,1966.5700194,1960.2639769999998,5803030.2
2021-05-26,1975.0,1979.5,1965.300049,1970.050049,1963.73291,3452113.0,1972.5750121999997,1986.4199951000003,1956.2200073,1970.2600219,1963.9421508,5526219.8
2021-05-27,1970.300049,1993.0,1962.25,1976.099976,1969.763428,12377100.0,1976.5950195,1992.4299927,1961.7450073,1976.5550171,1970.2169677000002,6155767.1
2021-05-28,1990.0,2105.0,1990.0,2094.800049,2088.082764,26060864.0,1982.7900146,2008.7299927,1970.1450073,1992.3050171000002,1985.9164549999998,8148445.6
2021-05-31,2102.0,2191.699951,2085.050049,2160.300049,2153.372803,27285782.0,1999.2600097,2031.5549927,1985.6100098,2012.3000244,2005.847351,10329081.4
2021-06-01,2166.0,2202.0,2146.5,2168.899902,2161.945068,12928379.0,2017.7600097,2051.4949951,2003.0100097999998,2030.3950195000002,2023.8843261000002,11065123.5
2021-06-02,2157.0,2209.5,2157.0,2201.25,2194.191406,11366816.0,2035.4600096999998,2070.8,2021.5100097999998,2050.8150146,2044.2388427,11448775.7
2021-06-03,2221.0,2250.0,2196.100098,2209.649902,2202.564453,11064116.0,2057.7700073,2094.7099976,2043.0200195999998,2073.2400024000003,2066.5919311,12028037.6
2021-06-04,2214.800049,2216.449951,2184.25,2190.5,2183.47583,6677278.0,2080.0500122000003,2115.3949951000004,2062.8450196,2092.0349975,2085.3266479,12198009.9
2021-06-07,2202.0,2242.0,2185.0,2227.399902,2220.257568,7539326.0,2099.4500122,2138.6149901999997,2083.1450195999996,2116.2099853,2109.424121,12557278.9
2021-06-08,2226.600098,2227.149902,2198.149902,2214.600098,2207.498779,4464889.0,2122.4700196000003,2161.6299804,2106.9600098,2141.3549927,2134.4885009,12321666.3
2021-06-09,2219.0,2221.0,2157.949951,2175.0,2168.025635,5265326.0,2146.8700196,2185.7799803999997,2126.225,2161.8499878000002,2154.9177734,12502987.6
2021-06-10,2193.399902,2230.0,2177.550049,2183.0,2176.0,6532832.0,2169.1800049000003,2209.4799804,2147.7550048999997,2182.5399902,2175.5414306,11918560.8
2021-06-11,2182.899902,2228.0,2180.100098,2213.149902,2213.149902,6351520.0,2188.4699951000002,2221.7799803999997,2166.7650147,2194.3749755,2188.0481444,9947626.4
2021-06-14,2215.0,2258.25,2195.050049,2244.899902,2244.899902,9383416.0,2199.7699951000004,2228.4349853,2177.7650147,2202.8349608,2197.2008543,8157389.8
2021-06-15,2261.0,2274.899902,2240.300049,2250.0,2250.0,7002898.0,2209.2699951000004,2235.7249755000003,2187.1450196,2210.9449706,2206.0063475,7564841.7
2021-06-16,2244.899902,2247.050049,2205.850098,2211.600098,2211.600098,4982975.0,2218.0599853,2239.4799804000004,2192.0300294,2211.9799804000004,2207.7472167,6926457.6
2021-06-17,2200.0,2235.0,2179.899902,2215.649902,2215.649902,7266765.0,2215.9599853,2237.9799804000004,2190.4100098,2212.5799804,2209.0557616,6546722.5
2021-06-18,2225.5,2235.0,2184.350098,2225.649902,2225.649902,13553801.0,2217.0299803999997,2239.8349853,2190.4200196,2216.0949706,2213.2731688,7234374.8
2021-06-21,2203.5,2247.5,2200.149902,2237.25,2237.25,5624044.0,2217.1799803999997,2240.3849853,2191.9350098,2217.0799804000003,2214.972412,7042846.6
2021-06-22,2254.0,2261.0,2219.350098,2225.75,2225.75,5940386.0,2219.9199706,2243.7699951000004,2194.0550294,2218.1949706,2216.7975340999997,7190396.3
2021-06-23,2250.0,2250.600098,2201.699951,2205.350098,2205.350098,7685796.0,2223.0199706,2246.7300049,2198.4300293999995,2221.2299804,2220.5299804,7432443.3
2021-06-24,2206.850098,2214.600098,2140.0,2153.5,2153.5,42209687.0,2224.3649901999997,2245.1900147,2194.6750245,2218.2799803999997,2218.2799804,11000128.8
2021-06-25,2153.5,2153.5,2081.100098,2104.449951,2104.449951,25546334.0,2221.425,2237.7400147,2184.7750245,2207.4099853,2207.4099853,12919610.2
2021-06-28,2122.0,2126.5,2081.0,2086.0,2086.0,9357852.0,2212.125,2224.5650147,2173.3700196,2191.5199951000004,2191.5199951,12917053.8
2021-06-29,2089.5,2109.0,2084.100098,2087.800049,2087.800049,12526981.0,2194.975,2207.9750245,2157.7500245,2175.3,2175.3,13469462.1
2021-06-30,2096.25,2122.649902,2091.050049,2110.649902,2110.649902,9120556.0,2180.1100098,2195.5350098,2146.2700195999996,2165.2049804,2165.2049804000003,13883220.2
2021-07-01,2118.0,2123.149902,2095.0,2097.949951,2097.949951,5784627.0,2171.9100098000004,2184.35,2137.7800294,2153.4349853,2153.4349853,13735006.4
2021-07-02,2097.0,2132.899902,2092.949951,2129.050049,2129.050049,6500973.0,2159.0600098000004,2174.1399902,2128.6400147,2143.775,2143.775,13029723.6
2021-07-05,2136.449951,2153.550049,2131.5,2150.199951,2150.199951,5400604.0,2152.3550049,2164.7449951,2121.7750244999997,2135.0699950999997,2135.0699951,13007379.6
2021-07-06,2144.949951,2148.899902,2120.199951,2124.800049,2124.800049,4646312.0,2141.45,2153.5349853,2111.8600097999997,2124.975,2124.975,12877972.2
